popularity,title,vote_average,vote_count,budget,imdb_id,runtime,years_from_release,genre_Action,genre_Adventure,genre_Animation,genre_Comedy,genre_Crime,genre_Documentary,genre_Drama,genre_Family,genre_Fantasy,genre_History,genre_Horror,genre_Music,genre_Mystery,genre_Romance,genre_Science_Fiction,genre_TV_Movie,genre_Thriller,genre_War,genre_Western,domestic,international,worldwide
1490.952,Deadpool & Wolverine,7.7,5465,200000000,tt6263850,128,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,636745858.0,701154969.0,1337900827.0
1356.547,The Substance,7.273,2048,17500000,tt17526714,141,0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,16235191.0,35228181.0,51463372.0
1200.39,Transformers One,8.1,718,75000000,tt8864596,104,0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,59042233.0,69833933.0,128876166.0
1080.128,Red One,6.7,125,250000000,tt14948432,124,0,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,33770372.0,51100000.0,84870372.0
1011.771,Alien: Romulus,7.254,2319,80000000,tt18412256,119,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,105313091.0,245547940.0,350861031.0
875.791,Despicable Me 4,7.1,2173,100000000,tt7510222,94,0,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,361004205.0,607236505.0,968240710.0
728.794,Venom,6.834,15971,116000000,tt1270797,112,6,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,213515506.0,642569645.0,856085161.0
708.688,The Count of Monte-Cristo,8.3,861,46700000,tt26446278,178,0,True,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,0.0,76301696.0,76301696.0
731.716,Inside Out 2,7.589,4756,200000000,tt22022452,97,0,False,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,652980194.0,1045237759.0,1698217953.0
775.2,Survive,5.491,56,5270000,tt27032708,90,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0.0,723311.0,723311.0
755.032,Azrael,6.122,131,12000000,tt22173666,86,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,433861.0,236974.0,670835.0
724.2,Venom: Let There Be Carnage,6.798,10196,110000000,tt7097896,97,3,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,213550366.0,293263498.0,506813864.0
720.459,Gladiator,8.216,18603,103000000,tt0172495,155,24,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,187705427.0,277801273.0,465516248.0
677.855,Joker: Folie à Deux,5.608,1604,195000000,tt11315808,138,0,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,58300287.0,148100000.0,206400287.0
565.684,Megalopolis,5.6,442,120000000,tt10128846,138,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,7629085.0,6104957.0,13734042.0
546.919,Beetlejuice Beetlejuice,7.1,1830,100000000,tt2049403,105,0,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,294037988.0,157000000.0,451037988.0
519.601,Bagman,6.3,77,14500000,tt21201300,92,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0.0,987257.0,987257.0
511.13,Bad Boys: Ride or Die,7.5,2347,100000000,tt4919268,115,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,193573217.0,210935853.0,404509070.0
454.255,Terrifier,6.39,2440,35000,tt4281724,85,6,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,339946.0,81852.0,421798.0
447.654,Flow,8.541,245,3500000,tt4772188,85,0,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0,1174654.0,1174654.0
440.196,The Crow,5.86,758,50000000,tt1340094,111,0,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,9275659.0,14723447.0,23999106.0
438.419,The Canterville Ghost,6.6,21,10000000,tt2403439,89,1,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,192310.0,3598114.0,3790424.0
434.041,Smile 2,6.9,380,28000000,tt29268110,127,0,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,65884546.0,66200000.0,132084546.0
405.125,Project Silence,7.1,228,14750000,tt25808194,96,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,0.0,6283415.0,6283415.0
389.745,Terrifier 2,6.8,2047,250000,tt10403420,138,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,10962499.0,4779281.0,15741780.0
383.412,My Old Ass,6.762,122,3000000,tt18559464,89,0,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,5372282.0,336030.0,5708312.0
372.343,Never Let Go,6.246,203,20000000,tt14415204,101,0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,10306106.0,6105218.0,16411324.0
354.444,It Ends with Us,7.224,1039,25000000,tt10655524,131,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,148518266.0,200955523.0,349473789.0
342.143,Kung Fu Panda 4,7.1,2697,80000000,tt21692408,94,0,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,193590620.0,354044055.0,547634675.0
341.953,IF,7.28,1004,110000000,tt11152168,104,0,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,111149917.0,79159790.0,190309707.0
325.439,Kingdom of the Planet of the Apes,7.111,3185,160000000,tt11389872,145,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,171130165.0,226247985.0,397378150.0
320.092,The Garfield Movie,7.113,1084,60000000,tt5779228,101,0,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,91956547.0,144320979.0,257211519.0
311.14,Twisters,6.94,1795,155000000,tt12584954,123,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,267762265.0,103200000.0,370962265.0
309.649,Interstellar,8.442,35607,165000000,tt0816692,169,10,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,188020017.0,542979784.0,730999801.0
299.278,A Quiet Place: Day One,6.8,2116,67000000,tt13433802,99,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,138930553.0,122855769.0,261786322.0
224.351,Borderlands,5.85,791,115000000,tt4978420,101,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,15482668.0,17495842.0,32978510.0
283.596,Godzilla x Kong: The New Empire,7.147,3801,150000000,tt14539740,115,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,196350016.0,375400000.0,571750016.0
330.896,Pleasure,6.231,545,1800000,tt8550054,108,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,106789.0,287035.0,393824.0
242.795,Migration,7.438,1800,72000000,tt6495056,83,1,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,127306285.0,172556919.0,299863204.0
239.664,The Killer's Game,6.847,118,30000000,tt0327785,104,0,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5404378.0,523973.0,5928351.0
268.231,Wrath of Man,7.6,5249,40000000,tt11083552,118,3,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,27466489.0,76500000.0,103966489.0
225.424,Winnie-the-Pooh: Blood and Honey 2,6.2,273,415000,tt23330554,93,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,533144.0,7049397.0,7582541.0
240.33,Furiosa: A Mad Max Saga,7.5,3424,170000000,tt12037194,149,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,67475791.0,106300000.0,173775791.0
202.636,Speak No Evil,7.3,918,15000000,tt27534307,110,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,36931420.0,39811836.0,76743256.0
262.002,Dragonkeeper,7.478,137,25600000,tt7093904,99,0,True,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,805091.0,5387725.0,6192816.0
260.381,Emilia Pérez,7.828,305,26885000,tt20221436,132,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.0,8495918.0,8495918.0
257.096,Fast X,7.082,5558,340000000,tt5433140,142,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,146126015.0,558749000.0,704875015.0
255.048,Civil War,6.908,2770,50000000,tt17279496,109,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,68603430.0,57582527.0,126185957.0
251.266,Corpse Bride,7.581,9271,40000000,tt0121164,77,19,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,53401527.0,63835950.0,117237680.0
244.721,Dune: Part Two,8.154,5587,190000000,tt15239678,167,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,282144358.0,432300000.0,714444358.0
244.41,The Apprentice,7.022,229,16000000,tt8368368,122,0,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,3989759.0,7913549.0,11903308.0
240.4,The Dark Knight,8.5,32868,185000000,tt0468569,152,16,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,534987076.0,474016819.0,1009053678.0
234.325,Subservience,6.707,254,4400000,tt24871974,105,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,0.0,262793.0,262793.0
233.851,Harry Potter and the Philosopher's Stone,7.914,27358,125000000,tt0241527,152,23,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,318886962.0,707330461.0,1026409257.0
230.554,Kill,7.159,252,3000000,tt28259207,105,0,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1171487.0,759212.0,1930699.0
182.576,Coco,8.209,19455,175000000,tt2380307,105,7,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,210460015.0,604181157.0,814641172.0
211.532,Transformers: Rise of the Beasts,7.3,4591,195000000,tt5090568,127,1,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,157066392.0,284314801.0,441381193.0
174.049,Twilight of the Warriors: Walled In,6.6,215,38400000,tt20316748,125,0,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,336023.0,16775098.0,17111121.0
175.006,We Live in Time,8.1,48,20000000,tt27131358,108,0,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,23932392.0,4983730.0,28916122.0
179.376,Harold and the Purple Crayon,7.0,193,40000000,tt1609486,90,0,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,17640924.0,14152120.0,31793044.0
172.027,Longlegs,6.7,1379,10000000,tt23468450,101,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,74346140.0,51830223.0,126176363.0
182.553,Spider-Man: Across the Spider-Verse,8.4,6950,100000000,tt9362722,140,1,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,381593754.0,309230984.0,690824738.0
186.312,The Super Mario Bros. Movie,7.6,9128,100000000,tt6718170,93,1,False,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,574934330.0,787632659.0,1362566989.0
156.121,The Godfather,8.69,20602,6000000,tt0068646,175,52,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,136381073.0,113960911.0,250342198.0
150.252,The Maze Runner,7.189,16950,34000000,tt1790864,113,10,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,102427862.0,245891999.0,348319861.0
261.813,John Wick: Chapter 4,7.731,6495,90000000,tt10366206,170,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,187131806.0,253048469.0,440180275.0
186.743,Saturday Night,7.065,69,25000000,tt27657135,109,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,9497388.0,225066.0,9722454.0
186.415,Puss in Boots: The Last Wish,8.222,7737,90000000,tt3915174,103,2,False,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,186090535.0,295667128.0,481757663.0
181.893,The Shawshank Redemption,8.7,27134,25000000,tt0111161,142,30,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,28767189.0,541480.0,29332133.0
180.401,The Grinch,6.86,3890,75000000,tt2709692,85,6,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,272242291.0,267779471.0,540029016.0
179.986,The Nightmare Before Christmas,7.8,9493,18000000,tt0107688,76,31,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,93745329.0,14041640.0,107798585.0
177.414,Harry Potter and the Chamber of Secrets,7.7,21891,100000000,tt0295297,161,22,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,262641637.0,619451883.0,882546027.0
177.363,Wish,6.3,1447,175000000,tt11304740,95,1,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,63973821.0,191023539.0,254997360.0
175.648,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",7.133,10572,180000000,tt0363771,143,19,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,291710957.0,453302158.0,745013115.0
174.773,Coraline,7.9,8050,60000000,tt0327597,100,15,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,116896576.0,68952667.0,185860104.0
174.569,Dune,7.783,12661,165000000,tt1160419,155,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,108897830.0,298775798.0,407673628.0
154.947,How the Grinch Stole Christmas,6.8,7360,123000000,tt0170016,104,24,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,261415800.0,85108644.0,346654179.0
139.163,Joker,8.148,25668,55000000,tt7286456,122,5,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,335477657.0,743480625.0,1078958629.0
170.707,The Batman,7.669,10277,185000000,tt1877830,177,2,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,369345583.0,402973732.0,772319315.0
157.855,Top Gun: Maverick,8.2,9190,170000000,tt1745960,131,2,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,718732821.0,776963471.0,1495696292.0
129.013,The Marvels,6.1,2677,274800000,tt10676048,105,1,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,84500223.0,121636602.0,206136825.0
145.628,Shrek,7.743,17083,60000000,tt0126029,90,23,False,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,268349831.0,220279678.0,488629509.0
141.376,Fifty Shades of Grey,5.9,11719,40000000,tt2322441,125,9,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,166167230.0,403484237.0,569651467.0
143.132,Inside Out,7.9,21927,175000000,tt2096673,95,9,False,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,356461711.0,502609564.0,859076254.0
152.772,The Lord of the Rings: The Fellowship of the Ring,8.417,25135,93000000,tt0120737,179,23,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,319372078.0,568114112.0,888120042.0
156.787,Wonka,7.1,3488,125000000,tt6166392,117,1,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,218402312.0,416000000.0,634402312.0
132.473,Harry Potter and the Goblet of Fire,7.8,20599,150000000,tt0330373,157,19,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,290469928.0,606579415.0,897468952.0
132.474,Elemental,7.635,4447,200000000,tt15789038,102,1,False,False,True,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,154426697.0,342017611.0,496444308.0
166.652,Colombiana,6.6,2565,40000000,tt1657507,108,13,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,36665854.0,34842586.0,71508440.0
202.861,Like Water for Chocolate,7.3,471,2000000,tt0103994,105,32,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,21665468.0,78733.0,21744201.0
158.918,Sonic the Hedgehog 2,7.5,4971,110000000,tt12412888,123,2,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,190872904.0,214548614.0,405421518.0
157.885,The Equalizer,7.3,8980,55000000,tt0455944,132,10,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,101530738.0,90800000.0,192330738.0
135.373,Pirates of the Caribbean: The Curse of the Black Pearl,7.8,20570,140000000,tt0325980,143,21,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,305413918.0,348850097.0,654264546.0
157.416,Cuckoo,5.708,171,7000000,tt12349832,103,0,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,6217733.0,462663.0,6680396.0
123.858,Godzilla Minus One,7.576,2283,15000000,tt23289160,124,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,57144669.0,56531653.0,113676322.0
153.958,Strange Darling,7.0,218,4000000,tt22375054,97,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,3083595.0,679921.0,3763516.0
125.283,Scary Movie,6.4,6917,19000000,tt0175142,88,24,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,157019771.0,121000000.0,278019771.0
137.453,Harry Potter and the Prisoner of Azkaban,8.0,21495,130000000,tt0304141,141,20,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,250105651.0,558291810.0,808485409.0
139.83,Oppenheimer,8.084,9245,100000000,tt15398776,181,1,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,329862540.0,645732438.0,975594978.0
131.908,Train to Busan,7.8,7409,8500000,tt5700672,118,8,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,2129768.0,90634431.0,92767524.0
127.378,The Hobbit: The Battle of the Five Armies,7.3,14214,250000000,tt2310332,144,10,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,255138261.0,707063077.0,962253946.0
144.124,Anora,7.3,253,3250000,tt28607951,139,0,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,10643274.0,9137355.0,19780629.0
115.244,Beetlejuice,7.383,7508,15000000,tt0094721,92,36,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,74664632.0,171999.0,74852535.0
169.224,Barbie,7.005,9130,145000000,tt1517268,114,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,636238421.0,810700000.0,1446938421.0
121.871,"Monsters, Inc.",7.845,18387,115000000,tt0198781,92,23,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,290642256.0,289112013.0,579770299.0
129.131,Expend4bles,6.193,1518,100000000,tt3291150,103,1,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,16710153.0,21207832.0,37917985.0
150.779,The Lord of the Rings: The Return of the King,8.5,24187,94000000,tt0167260,201,21,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,381878219.0,755728137.0,1137996691.0
123.006,The Hangover,7.3,16788,35000000,tt1119646,100,15,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,277339746.0,191988333.0,469328922.0
148.778,Mission: Impossible - Dead Reckoning Part One,7.5,3789,291000000,tt9603212,164,1,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,172135383.0,398484455.0,570619838.0
157.43,Blink Twice,6.799,805,20000000,tt14858658,103,0,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,23093906.0,23300000.0,46393906.0
143.54,Sound of Hope: The Story of Possum Trot,6.7,23,8500000,tt6881490,130,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,11647099.0,74326.0,11721425.0
143.093,Deadpool,7.623,30975,58000000,tt1431045,108,8,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,363070709.0,419766082.0,782837347.0
142.868,The Boy and the Heron,7.475,1806,50000000,tt6587046,124,1,False,True,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,46832867.0,126301571.0,173134438.0
142.344,Encanto,7.6,9433,135000000,tt2953050,102,3,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,96093622.0,165194738.0,261288360.0
141.35,Trap,6.44,1633,30000000,tt26753003,105,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,42777281.0,39900000.0,82677281.0
141.247,Afraid,6.2,251,12000000,tt24577462,84,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,6725687.0,6252071.0,12977758.0
137.978,Alienoid,6.841,429,24500000,tt20168564,142,2,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,168309.0,11941299.0,12109608.0
137.918,The Mouse Trap,4.3,41,800000,tt30743549,80,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0.0,60595.0,60595.0
126.915,Harry Potter and the Deathly Hallows: Part 2,8.1,20484,125000000,tt1201607,130,13,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,381447587.0,960913155.0,1342480797.0
139.072,The Ministry of Ungentlemanly Warfare,7.1,1157,60000000,tt5177120,120,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,20535053.0,6439880.0,26974933.0
114.767,Five Nights at Freddy's,7.542,4043,20000000,tt4589218,110,1,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,137275620.0,154218000.0,291493620.0
120.376,Pirates of the Caribbean: Dead Man's Chest,7.4,15879,200000000,tt0383574,151,18,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,423315812.0,642863935.0,1066179747.0
121.597,Guardians of the Galaxy Vol. 3,8.0,6839,250000000,tt6791350,150,1,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,358995815.0,486559962.0,845555777.0
189.475,Smile,6.66,3199,17000000,tt15474916,115,2,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,105935048.0,111473465.0,217408513.0
114.715,Harry Potter and the Deathly Hallows: Part 1,7.8,18984,250000000,tt0926084,146,14,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,296374621.0,664442278.0,960897696.0
187.767,Iron Man,7.647,26310,140000000,tt0371746,126,16,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,319034126.0,266762121.0,585796247.0
133.578,Frozen,7.246,16461,150000000,tt2294629,102,11,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,400953009.0,905495084.0,1306450154.0
131.726,The Lion King,8.3,18233,45000000,tt0110357,89,30,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,424979720.0,556489676.0,981708285.0
131.652,Alien,8.2,14727,11000000,tt0078748,117,45,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,84206106.0,24403836.0,108609942.0
129.979,Big Hero 6,7.7,15553,165000000,tt2245084,102,10,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,222527828.0,435341858.0,657870525.0
129.385,Ratatouille,7.825,16996,150000000,tt0382932,111,17,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,206445654.0,417280431.0,623729107.0
129.265,Tarot,6.599,986,8000000,tt14088510,92,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,18771004.0,30485235.0,49256239.0
128.988,Harry Potter and the Order of the Phoenix,7.678,19387,150000000,tt0373889,138,17,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,292382727.0,650406895.0,942862581.0
128.362,Madame Web,5.4,1934,80000000,tt11057302,116,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,43817106.0,56681658.0,100498764.0
127.58,Toy Story,7.97,18335,30000000,tt0114709,81,29,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,223225679.0,171210907.0,394436586.0
126.781,The Conjuring,7.5,11499,13000000,tt1457767,113,11,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,137446368.0,182959874.0,320415166.0
126.542,Harry Potter and the Half-Blood Prince,7.692,19364,250000000,tt0417741,153,15,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,302334374.0,638625561.0,941055851.0
126.185,The Lion King,7.1,9961,260000000,tt6105098,118,5,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,543638043.0,1118382776.0,1662020819.0
103.246,Shrek 2,7.282,12252,150000000,tt0298148,92,20,False,True,True,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,444854717.0,487536387.0,932406549.0
103.998,Meg 2: The Trench,6.485,3390,129000000,tt9224104,116,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,82600317.0,315200000.0,397800317.0
99.911,Me Before You,7.932,12357,20000000,tt2674426,110,8,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,56245075.0,152200000.0,208445075.0
103.897,The Forge,8.218,147,5000000,tt26731216,123,0,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,29108124.0,11108141.0,40216265.0
101.861,Fury,7.539,11891,68000000,tt2713180,135,10,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,85817906.0,126004791.0,211822697.0
171.609,Inglourious Basterds,8.219,22185,70000000,tt0361748,153,15,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,120540719.0,200918879.0,321460456.0
168.121,Hacksaw Ridge,8.2,13682,40000000,tt2119532,139,8,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,67209615.0,113354021.0,180563636.0
128.602,Parasite,8.506,18257,11363000,tt6751668,133,5,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,53369749.0,208749363.0,262129969.0
128.053,The Polar Express,6.7,6233,165000000,tt0338348,100,20,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,189528738.0,128697779.0,318321815.0
132.063,The Fall Guy,7.129,2314,125000000,tt1684562,126,0,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,92900355.0,88172936.0,181073291.0
142.219,How to Train Your Dragon,7.83,12950,165000000,tt0892769,98,14,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,217581231.0,277298240.0,494879860.0
107.568,Tangled,7.606,11414,260000000,tt0398286,100,14,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,200821936.0,390974084.0,591806017.0
167.923,Elyas,6.2,35,12460000,tt28336131,99,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0,1359330.0,1359330.0
120.489,The Wolf of Wall Street,8.033,23886,100000000,tt0993846,180,11,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,116900694.0,289977539.0,407039432.0
165.918,Fifty Shades Freed,6.7,7962,55000000,tt4477536,105,6,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,100407760.0,271577258.0,371985018.0
